index,id,title,category,question,prediction,references,best_reference,exact_match,contains_match,token_f1,char_f1,context_chars,prompt_tokens
924,1229,,SHORT,ವಿನಾಯಕರು ಪ್ರಾಥಮಿಕ ಅಧ್ಯಯನಕ್ಕಾಗಿ ಯಾವ ಶಾಲೆಗೆ ಸೇರಿದರು?,ವಿನಾಯಕರು ನಾಸಿಕದ ಶಿವಾಜಿ ಶಾಲೆಯಲ್ಲಿ ಪ್ರಾಥಮಿಕ ಶಿಕ್ಷಣವನ್ನು ಪಡೆದರು.,ನಾಸಿಕದ ಶಿವಾಜಿ ಶಾಲೆಯಲ್ಲಿ,ನಾಸಿಕದ ಶಿವಾಜಿ ಶಾಲೆಯಲ್ಲಿ,0,1,0.6,0.56,423,281
925,1230,,SHORT,ಭಾರತದ ಮೊದಲ ಸ್ವಾತಂತ್ರ್ಯ ಸಂಗ್ರಾಮ ಎಷ್ಟರಲ್ಲಿ ನಡೆಯಿತು?,ಭಾರತದ ಮೊದಲ ಸ್ವಾತಂತ್ರ್ಯ ಸಂಗ್ರಾಮವು 1857 ರಲ್ಲಿ ನಡೆಯಿತು.,1857,1857,0,1,0.25,0.163265306122449,423,279
926,1231,,SHORT,"ವಿನಾಯಕ್ ಸಾವರ್ಕರ್ ಯಾವಾಗ ಜನಿಸಿದರು?
","ಮೇ ೨೮, ೧೮೮೩.","ಮೇ ೨೮, ೧೮೮೩","ಮೇ ೨೮, ೧೮೮೩",1,1,1.0,1.0,423,272
927,1232,,SHORT,"ವಿನಾಯಕ್ ಸಾವರ್ಕರ್ ಜನಿಸಿದ ಸ್ಥಳದ ಹೆಸರೇನು?
",ವಿನಾಯಕ ಸಾವರ್ಕರ್‌ನ ಪೋಷಕರು ನಾಸಿಕದ ಹತ್ತಿರದ ಭಾಗೂರು ಎಂಬಲ್ಲಿ ವಾಸಿಸುತ್ತಿದ್ದರು.,ಮಹಾರಾಷ್ಟ್ರದ ನಾಸಿಕ ಪಟ್ಟಣದ ಹತ್ತಿರದ ಭಾಗೂರು,ಮಹಾರಾಷ್ಟ್ರದ ನಾಸಿಕ ಪಟ್ಟಣದ ಹತ್ತಿರದ ಭಾಗೂರು,0,0,0.3076923076923077,0.5918367346938775,423,276
928,1234,,SHORT,ವಿನಾಯಕ್ ಸಾವರ್ಕರ್ ರವರ ತಂದೆ ತಾಯಿಯ ಹೆಸರೇನು?,ವಿನಾಯಕ ಸಾವರ್ಕರ್ ರವರ ತಂದೆಯ ಹೆಸರು ಸಾವರ್ಕರ್ (ಮಹಾತ್ಮ ಗಾಂಧೀಜಿಯವರನ್ನು ಒಳಗೊಂಡಂತೆ) ಮತ್ತು ತಾಯಿಯ ಹೆಸರು ರಂಗೂತ್‌ಬಾಯಿ.,ದಾಮೋದರಪಂತ ಮತ್ತು ರಾಧಾಬಾಯಿ,ದಾಮೋದರಪಂತ ಮತ್ತು ರಾಧಾಬಾಯಿ,0,0,0.125,0.3392857142857143,423,280
929,1235,,SHORT,ವಿರೂಪಾಕ್ಷ ದೇವಸ್ಥಾನವು ಯಾವ ಶೈಲಿಯ ವಾಸ್ತುಶಿಲ್ಪದಲ್ಲಿ ನಿರ್ಮಿಸಲಾಗಿದೆ?,ಈ ದೇವಾಲಯವನ್ನು ದ್ರಾವಿಡಿಯನ್ (ದಕ್ಷಿಣ ಭಾರತದ) ಶೈಲಿಯಲ್ಲಿ ನಿರ್ಮಿಸಲಾಗಿದೆ.,ದ್ರಾವಿಡಿಯನ್,ದ್ರಾವಿಡಿಯನ್,0,1,0.25,0.3283582089552239,615,347
930,1236,,SHORT,ವಿರೂಪಾಕ್ಷ ದೇವಾಲಯದ ಪ್ರಮುಖ ಆಕರ್ಷಣೆ ಯಾವುದು?,"ಇದು 50 feet tall tower, intricate carvings, and the fact that it was built in the 7th century, with the carvings dating back to the 9th and 11th centuries.",ಮುರು ಭಾಗಗಳು ಮತ್ತು ಕಂಬಗಳುಳ್ಳ ವಿಶಾಲವಾದ,ಮುರು ಭಾಗಗಳು ಮತ್ತು ಕಂಬಗಳುಳ್ಳ ವಿಶಾಲವಾದ,0,0,0.0,0.025806451612903226,615,342
931,1237,,SHORT,ವಿರೂಪಾಕ್ಷ ದೇವಸ್ಥಾನದ ಮತ್ತೊಂದು ಹೆಸರು ಏನು?,ಪಂಪಾಪತಿ ದೇವಸ್ಥಾನ.,ಪಂಪಾಪತಿ ದೇವಾಲಯ,ಪಂಪಾಪತಿ ದೇವಾಲಯ,0,0,0.5,0.7857142857142856,615,339
932,1238,,SHORT,ವಿರೂಪಾಕ್ಷ ದೇವಸ್ಥಾನವು ಯಾವ ನದಿಯ  ದಂಡೆ ಮೇಲಿದೆ?,ತುಂಗಭದ್ರ ನದಿ.,ತುಂಗಭದ್ರ ನದಿ,ತುಂಗಭದ್ರ ನದಿ,1,1,1.0,1.0,615,345
933,1239,,SHORT,ಯಾವ ದೇವಾಲಯವು ಶಿವ ಮತ್ತು ಆತನ ಪತ್ನಿ ಪಂಪಾ ದೇವಿಗೆ ಸಮರ್ಪಿತವಾಗಿದೆ?,ವಿರೂಪಾಕ್ಷ ದೇವಾಲಯ.,ವಿರೂಪಾಕ್ಷ ದೇವಾಲಯವು,ವಿರೂಪಾಕ್ಷ ದೇವಾಲಯವು,0,1,0.5,0.9375,615,350
934,1240,,SHORT,ವಿರೂಪಾಕ್ಷ ದೇವಸ್ಥಾನವನ್ನು ಯಾವ ಶತಮಾನದಲ್ಲಿ ನಿರ್ಮಿಸಲಾಯಿತು?,7ನೇ ಶತಮಾನದಲ್ಲಿ.,7ನೇ ಶತಮಾನ,7ನೇ ಶತಮಾನ,0,1,0.5,0.761904761904762,615,343
935,1241,,SHORT,"ಮಣ್ಣಿನ ಸವಕಳಿಗೆ ಕಾರಣ ಏನು?
","1. ಅರಣ್ಯನಾಶ.
2. ಸಡಿಲಮಣ್ಣಿನಿಂದ ಉಂಟಾದ ಮಣ್ಣಿನ ಸವೆತ.
3. ನದಿಗಳಲ್ಲಿ ನೀರು ಅಪಾರವಾಗಿ ಹರಿದು ಸಾಗರದ ಪಾಲಾಗುವುದು.
4. ಜೌಗು ಪ್ರದೇಶಗಳಲ್ಲಿನ ಮಣ್ಣಿನ ಸ","ಅರಣ್ಯನಾಶ, ಸಡಿಲಮಣ್ಣು","ಅರಣ್ಯನಾಶ, ಸಡಿಲಮಣ್ಣು",0,0,0.09523809523809525,0.2786885245901639,808,431
936,1244,,SHORT,ಸುಂದರಬನ ಪ್ರದೇಶ ಯಾವ ದಿಕ್ಕಿನಲ್ಲಿ ಇದೆ?,ಸುಂದರಬನ ಪ್ರದೇಶವು ಗಂಗಾ ನದಿಯ ದಕ್ಷಿಣದಲ್ಲಿದೆ.,ದಕ್ಷಿಣದ,ದಕ್ಷಿಣದ,0,1,0.0,0.32558139534883723,808,433
937,1246,,SHORT,"ಮಲ್ದಾ ಜಿಲ್ಲೆಯಲ್ಲಿ ಹರಿಯುವ ನದಿ ಯಾವುದು?
",ಬ್ರಹ್ಮಪುತ್ರ.,ಮಹಾನದಿ,ಮಹಾನದಿ,0,0,0.0,0.23529411764705885,808,434
938,1247,,SHORT,ವೈದಿಕ ಆರ್ಯರ ವಿವಿಧ ಬುಡಕಟ್ಟುಗಳ ನಡುವಿನ ಅನ್ಯೋನ್ಯ ಮಾರಕ ಸೇನಾ ಸಂಘರ್ಷಗಳನ್ನೂ ಯಾವ ವೇದದಲ್ಲಿ ವರ್ಣಿಸಲಾಗಿದೆ?,ಋಗ್ವೇದ.,ಋಗ್ವೇದದಲ್ಲಿ,ಋಗ್ವೇದದಲ್ಲಿ,0,1,0.0,0.7058823529411764,579,351
939,1248,,SHORT,ಪರುಷ್ಣಿ ನದಿಯನ್ನುಈಗ ಏನೆಂದು ಕರೆಯುತ್ತಾರೆ?,ಪಂಜಾಬ್‌ನ ರಾವಿ ನದಿ.,ರಾವಿ,ರಾವಿ,0,1,0.5,0.4210526315789474,579,331
940,1249,,SHORT,ಋಗ್ವೇದವು ಏನು ವಿವರಿಸುತ್ತದೆ?,ಇದು ವೈದಿಕ ಆರ್ಯರ ವಿವಿಧ ಬುಡಕಟ್ಟುಗಳ ನಡುವಿನ ಅನ್ಯೋನ್ಯ ಮಾರಕ ಸೇನಾ ಸಂಘರ್ಷಗಳನ್ನು ವಿವರಿಸುತ್ತದೆ.,ಬುಡಕಟ್ಟುಗಳ ನಡುವಿನ ಅನ್ಯೋನ್ಯ,ಬುಡಕಟ್ಟುಗಳ ನಡುವಿನ ಅನ್ಯೋನ್ಯ,0,1,0.42857142857142855,0.489795918367347,579,326
941,1250,,SHORT,"ಭಾರತದಲ್ಲಿ ಬುಡಕಟ್ಟುಗಳ ಹೆಸರುಗಳು ಯಾವುವು ?
",ಭಾರತರು ಪಂಜಾಬ್‌ನಲ್ಲಿ ವಾಸಿಸುತ್ತಿದ್ದರು.,"ಪುರು, ಯದು, ತುರ್ವಶ","ಪುರು, ಯದು, ತುರ್ವಶ",0,0,0.0,0.43478260869565216,579,330
942,1251,,SHORT,ಆರ್ಯರ ಕಾಲದಲ್ಲಿ ಅತ್ಯಂತ ಮಹತ್ವದ ಸಂಘರ್ಷ ಯಾವುದು?,ದಾಶರಾಜ್ಞ ಯುದ್ಧ.,ಮಾರಕ ಸೇನಾ ಸಂಘರ್ಷ,ಮಾರಕ ಸೇನಾ ಸಂಘರ್ಷ,0,0,0.0,0.29629629629629634,579,331
943,1252,,SHORT,"ಆರ್ಯರ ಕಾಲದಲ್ಲಿ ದಾಶರಾಜ್ಞ ಯುದ್ಧವು ಯಾವ ನದಿಯ ದಡದಲ್ಲಿ ನಡೆಯಿತು ?
",ಪರುಷ್ಣಿ ನದಿಯ (ಇಂದಿನ ರಾವಿ) ದಡದಲ್ಲಿ.,ಪರುಷ್ಣಿ ನದಿ,ಪರುಷ್ಣಿ ನದಿ,0,1,0.28571428571428575,0.5405405405405406,579,337
944,1253,,SHORT,ವೈದಿಕ ಆರ್ಯರ ವಿವಿಧ ಬುಡಕಟ್ಟು ಜನಾಂಗದವರು ಎಲ್ಲಿ ವಾಸಿಸುತ್ತಿದ್ದರು?,ವೈದಿಕ ಆರ್ಯರ ವಿವಿಧ ಬುಡಕಟ್ಟು ಜನಾಂಗದವರು ಪಂಜಾಬ್‌ನಲ್ಲಿ ವಾಸಿಸುತ್ತಿದ್ದರು.,ಸರಸ್ವತಿ ನದಿಯ ಮೇಲಿನ ಪ್ರದೇಶಗಳ ಸುತ್ತ,ಸರಸ್ವತಿ ನದಿಯ ಮೇಲಿನ ಪ್ರದೇಶಗಳ ಸುತ್ತ,0,0,0.0,0.4999999999999999,579,339
945,1254,,SHORT,ಋಗ್ವೇದದ ಸಮಾಜದಲ್ಲಿ ಜನಪ್ರಿಯ ಪಾನೀಯಗಳಾವುವು?,ಸೋಮ (Soma) ಮತ್ತು ಬ್ರಾಹ್ಮಣೀ (Brahmani).,"ಹಾಲು, ಹಾಲಿನ ಉತ್ಪನ್ನಗಳು,","ಹಾಲು, ಹಾಲಿನ ಉತ್ಪನ್ನಗಳು,",0,0,0.0,0.25,684,372
946,1255,,SHORT,ಋಗ್ವೇದದಲ್ಲಿ ವಿವಿಧ ರೀತಿಯ ಮದುವೆಗಳು ಯಾವುವು?,"1. ಏಕವಿವಾಹ (Monogamy): ಒಬ್ಬನೇ ಪತ್ನಿ.
2. ಬಹುಪತ್ನಿತ್ವ (Polyandry): ಒಬ್ಬನೇ ಪತಿ, ಅನೇಕ ಪತ್ನಿಗಳು.
3. ಬಹುಪತಿತ್ವ (Polyandry): ಒಬ್ಬನೇ ಪತ್ನಿ, ಅನೇಕ ಪತಿ","ಏಕವಿವಾಹ, ಬಹುಪತ್ನಿತ್ವ ಮತ್ತು ಬಹುಪತಿತ್ವ","ಏಕವಿವಾಹ, ಬಹುಪತ್ನಿತ್ವ ಮತ್ತು ಬಹುಪತಿತ್ವ",0,0,0.2608695652173913,0.4492753623188405,684,367
947,1258,,SHORT,ಉಪನಿಷತ್ ಅನ್ನು ರಚಿಸಿದವರು ಯಾರು?,ವ್ಯಾಸ ಮುಂತಾದ ಋಷಿಗಳು.,ವ್ಯಾಸ,ವ್ಯಾಸ,0,1,0.5,0.45454545454545453,1839,860
948,1260,,SHORT,"ಠಾಗೋರ್ ರು ಋಷಿ ಮುನಿಗಳ ಯಾವ ಜ್ಞಾನದಿಂದ ಪ್ರಭಾವಿತರಾಗಿದ್ದರು?
","ಅವರು ವ್ಯಾಸ ಮುಂತಾದ ಋಷಿ-ಸಾಹಿತಿಗಳು, ಭಕ್ತ-ಸೂಫಿ ಆಧ್ಯಾತ್ಮಿಕಾರ್ಥದ ಕಬೀರ, ಮತ್ತು ರಾಂಪ್ರಸಾದ್‌ ಮೊದಲಾದವರ ಜ್ಞಾನದಿಂದ ಪ್ರಭಾವಿತರಾಗಿದ್ದರು.",ಅಧ್ಯಾತ್ಮ ಜ್ಞಾನದಿಂದ,ಅಧ್ಯಾತ್ಮ ಜ್ಞಾನದಿಂದ,0,0,0.125,0.2809917355371901,1839,873
949,1261,,SHORT,ಠಾಗೋರ್ ರು ಯಾವ ಭಾಷೆಯಲ್ಲಿ ಕಾವ್ಯ ರಚಿಸುತ್ತಿದ್ದರು?,ಠಾಗೋರ್‌ರು ಬಂಗಾಳ ಭಾಷೆಯಲ್ಲಿ (Bengali) ಕಾವ್ಯ ರಚಿಸುತ್ತಿದ್ದರು.,ಶಾಧು ಭಾಷಾ ವನ್ನು (ಸಂಸ್ಕೃತಭೂಯಿಷ್ಟ ಬಂಗಾಳಿ ಪ್ರಾಂತಭಾಷೆ),ಶಾಧು ಭಾಷಾ ವನ್ನು (ಸಂಸ್ಕೃತಭೂಯಿಷ್ಟ ಬಂಗಾಳಿ ಪ್ರಾಂತಭಾಷೆ),0,0,0.0,0.5652173913043479,1839,865
950,1262,,SHORT,"ಸಂಸ್ಕೃತದಿಂದ ಪ್ರಭಾವಿತಗೊಂಡ ಬಂಗಾಳಿಯ ಉಪಭಾಷೆ ಯಾವುದು?
",ಚೋಲ್ತಿ ಭಾಷಾ (Cholti language).,ಬಂಗಾಳಿ ಪ್ರಾಂತಭಾಷೆ,ಬಂಗಾಳಿ ಪ್ರಾಂತಭಾಷೆ,0,0,0.0,0.35000000000000003,1839,869
951,1263,,SHORT,ಠಾಗೋರ್ ರು ಯಾವ ರೀತಿಯ ಸಂಗೀತವನ್ನು ಕೇಳುತ್ತಿದ್ದರು?,"ಠಾಗೋರ್‌ರು ಠಾಗ್‌‌ಗಳು (Thāgs) ಎಂದು ಕರೆಯಲ್ಪಡುವ ಕೃತಿಯನ್ನು ಕೇಳುತ್ತಿದ್ದರು, ಇವು ಠಾಗ್‌‌ಗಳು (Thāgs) ಎಂದು ಕರೆಯಲ್ಪಡುವ ಕೃತಿಯಾಗಿದ್ದು, ಇವು ಠಾಗ್‌‌ಗಳು",ಗ್ರಾಮೀಣ ಬಂಗಾಳದ ಜಾನಪದ ಸಂಗೀತಕ್ಕೆ,ಗ್ರಾಮೀಣ ಬಂಗಾಳದ ಜಾನಪದ ಸಂಗೀತಕ್ಕೆ,0,0,0.0,0.28368794326241137,1839,861
952,1264,,SHORT,ಉಕ್ಕಿನ ಗಿರಣಿ ಸಂಕೀರ್ಣಗಳನ್ನು ಎಲ್ಲಿ ನಿರ್ಮಿಸಲಾಯಿತು?,ಅಲಿಪ್ತ- ನೀತಿಯ- ನೀತಿ ಅರ್ಥಾತ್ ನೆಹರೂ ಅವರು ಭಾರತದ ಕೈಗಾರಿಕಾ ತಳಹದಿಯ ಮೂಲವನ್ನು ಮೊದಲಿನಿಂದ ನಿರ್ಮಿಸಲು ವಿದ್ಯುತ್ ಶಕ್ತಿಗಳನ್ನು ವಿಶ್ವದ ಎರಡೂ ಬಣಗಳಿಂದ ಆರ್ಥಿಕ ಮತ್ತು ತಾಂತ್ರಿಕ ಬೆಂಬಲವನ್ನು ಪಡೆದ,ಬೊಕೊರೋ ಮತ್ತು ರೂರ್ಕೆಲಾ,ಬೊಕೊರೋ ಮತ್ತು ರೂರ್ಕೆಲಾ,0,0,0.08,0.20731707317073172,1199,581
953,1265,,SHORT,ಶೀತಲ ಸಮರದ ಅವಧಿಯಲ್ಲಿ ವಿಶ್ವದ ಎರಡೂ ಕಡೆಯಿಂದ ಯಾವ ಬೆಂಬಲವನ್ನು ಪಡೆದರು?,ಅಲಿಪ್ತ- ನೀತಿಯ- ನೀತಿ (Non-Alignment Policy),ಆರ್ಥಿಕ ಮತ್ತು ತಾಂತ್ರಿಕ,ಆರ್ಥಿಕ ಮತ್ತು ತಾಂತ್ರಿಕ,0,0,0.0,0.23076923076923078,1199,586
954,1266,,SHORT,"ಯಾವ ಅವಧಿಯ ನಡುವೆ, ಉದ್ಯಮವು ವಾರ್ಷಿಕವಾಗಿ ಶೇಕಡಾ ೭.೦ ರಷ್ಟು ಬೆಳವಣಿಗೆಯಾಯಿತು?",1950 ರಿಂದ 1965 ರ ನಡುವೆ.,1950 ರಿಂದ 1965,1950 ರಿಂದ 1965,0,1,0.7499999999999999,0.8,1199,596
955,1267,,SHORT,"""1950 ರಿಂದ 1965 ರ ನಡುವೆ ಉದ್ಯಮವು ವಾರ್ಷಿಕವಾಗಿ 
 ಎಷ್ಟರಷ್ಟು ಏರಿಕೆ ಕಂಡಿದೆ?""",7.0%,7.0 ರಷ್ಟು,7.0 ರಷ್ಟು,0,1,0.8,0.4444444444444445,1199,597
956,1268,,SHORT,ಯಾವ ದೇಶಗಳ ಸಹಾಯದಿಂದ ಬೊಕೊರೋ ಮತ್ತು ರೂರ್ಕೆಲಾದಲ್ಲಿ ಸ್ಟೀಲ್ ಗಿರಣಿ ಸಂಕೀರ್ಣಗಳನ್ನು ನಿರ್ಮಿಸಲಾಯಿತು?,ಅಮೇರಿಕಾ ಮತ್ತು ರಷ್ಯಾ (ಶೀತಲ ಸಮರದಲ್ಲಿ ತೊಡಗಿದ್ದವು).,ಸೋವಿಯೆತ್ ಯೂನಿಯನ್ ಮತ್ತು ಪಶ್ಚಿಮ ಜರ್ಮನಿಯ,ಸೋವಿಯೆತ್ ಯೂನಿಯನ್ ಮತ್ತು ಪಶ್ಚಿಮ ಜರ್ಮನಿಯ,0,0,0.1818181818181818,0.5277777777777778,1199,596
957,1269,,SHORT,1947 ರಲ್ಲಿ ಭಾರತವು ಎಷ್ಟು ಜನಸಂಖ್ಯೆಯನ್ನು ಹೊಂದಿತ್ತು? ,35 ಕೋಟಿ ಜನಸಂಖ್ಯೆ.,35 ಕೋಟಿ,35 ಕೋಟಿ,0,1,0.8,0.6,1199,579
958,1270,,SHORT,ಭಾರತವು ವಿಶ್ವದ ಎಷ್ಟನೆ ಅತಿ ದೊಡ್ಡ ಕೈಗಾರಿಕಾ ದೇಶವೆನಿಸಿದೆ?,ಭಾರತವು ವಿಶ್ವದ ಏಳನೇ ಅತಿ ದೊಡ್ಡ ಕೈಗಾರಿಕಾ ದೇಶವಾಗಿದೆ.,ವಿಶ್ವದ ಏಳನೇ,ವಿಶ್ವದ ಏಳನೇ,0,1,0.4444444444444445,0.39215686274509803,1199,583
959,1271,,SHORT,ರವೀಂದ್ರ ನಾಥ ಠಾಗೋರ್ ಕಾದಂಬರಿಯನ್ನು ಏನೆಂದು ಅನುವಾದಿಸಲಾಗಿದೆ?,ಅವರು 'ಕಾದಂಬರಿ'ಯನ್ನು 'ಕಥಾ' (Katha) ಎಂದು ಅನುವಾದಿಸಿದ್ದಾರೆ.,ಲಾಸ್ಟ್ ಪೋಯಮ್  ಮತ್ತು ಫೇರ್‌ವೆಲ್ ಸಾಂಗ್,ಲಾಸ್ಟ್ ಪೋಯಮ್  ಮತ್ತು ಫೇರ್‌ವೆಲ್ ಸಾಂಗ್,0,0,0.0,0.30136986301369856,603,337
960,1272,,SHORT,ರವೀಂದ್ರನಾಥ್ ಠಾಗೋರ್ ರವರ ಬರಹವನ್ನು ಹೆಸರಿಸಿ?,'The Lost Poem' (1910),"ಚೋಖೇರ್ ಬಾಲಿ , ಮತ್ತು ಘರೆ ಬೈರೆ","ಚೋಖೇರ್ ಬಾಲಿ , ಮತ್ತು ಘರೆ ಬೈರೆ",0,0,0.0,0.0,603,333
961,1273,,SHORT,ಶೇಶರ್ ಕೋಬಿಟ ಕಾದಂಬರಿಯಲ್ಲಿ ಕೆಲವು ಪಾತ್ರಗಳು ಯಾವ ಕವಿಯ ಖ್ಯಾತಿಯನ್ನು  ಅತಿಕ್ರಮಿಸುತ್ತವೆ?,ರವೀಂದ್ರನಾಥ ಟಾಗೋರ್‌,"ಕಾಲಕ್ಕೊಗ್ಗದ, ಕಂದಾಚಾರದ","ಕಾಲಕ್ಕೊಗ್ಗದ, ಕಂದಾಚಾರದ",0,0,0.0,0.4444444444444444,603,347
962,1274,,SHORT,ರವೀಂದ್ರನಾಥ ಠಾಗೋರ್  ರ ಕಾದಂಬರಿಯನ್ನು ಯಾರ ಚಲನಚಿತ್ರಗಳಿಗೆ ಅಳವಡಿಸಿಕೊಡಲಾಗಿದೆ?,ಸತ್ಯಜಿತ್ ರೈ ಮತ್ತು ಇನ್ನಿತರರಿಂದ ಚಲನಚಿತ್ರಗಳಾಗಿ ರೂಪಾಂತರ ಹೊಂದಿದ ನಂತರ.,ಸತ್ಯಜಿತ್ ರೈ,ಸತ್ಯಜಿತ್ ರೈ,0,1,0.4,0.30303030303030304,603,348
963,1275,,SHORT,ರವೀಂದ್ರ ನಾಥ ಠಾಗೋರ್ ರವರ ಅತ್ಯಂತ ಭಾವನಾತ್ಮಕ ಕಾದಂಬರಿ?,ಶೇಶರ್ ಕೋಬಿಟ (The Lost Tales).,ಶೇಶರ್ ಕೋಬಿಟ,ಶೇಶರ್ ಕೋಬಿಟ,0,1,0.5714285714285715,0.625,603,337
964,1277,,SHORT,ಠಾಗೋರ್ ರ ಶೇಶರ್ ಕೋಬಿಟ ಕಾದಂಬರಿ ಯಾವ ಅಂಶಗಳನ್ನು ಹೊಂದಿದೆ?,"1. ವಿಡಂಬನೆ (Sati)
2. ನವ್ಯೋತ್ತರತೆ (Modernity)
3. ಕಂದಾಚಾರದ ಹೆಸರಾಂತ ಕವಿಯೊಬ್ಬನ ಖ್ಯಾತಿಯ ಮೇಲೆ ಮುತ್ತಿಗೆ (Imposition)
4. ಪ್ರಾಸಂಗಿಕವಾಗಿ, ರವೀ",ವಿಡಂಬನೆ ಹಾಗೂ ನವ್ಯೋತ್ತರತೆಯ,ವಿಡಂಬನೆ ಹಾಗೂ ನವ್ಯೋತ್ತರತೆಯ,0,0,0.1,0.3464566929133859,603,334
965,1278,,SHORT,"ನರಸಿಂಹ ಯಾವ ದೇವರ ಅವತಾರ?
",ನರಸಿಂಹ ವಿಷ್ಣುವಿನ ಅವತಾರ.,ವಿಷ್ಣು,ವಿಷ್ಣು,0,1,0.0,0.4615384615384615,708,385
966,1279,,SHORT,ಹಂಪಿಯ ಲಕ್ಷ್ಮಿನರಸಿಂಹ ದೇವಾಲಯವನ್ನು ಎಷ್ಟು ಕಲ್ಲಿನಿಂದ ನಿರ್ಮಿಸಲಾಗಿದೆ?,ಒಂದೆ ಕಲ್ಲಿನಿಂದ.,ಒಂದೆ ಕಲ್ಲಿನಲ್ಲಿ,ಒಂದೆ ಕಲ್ಲಿನಲ್ಲಿ,0,0,0.5,0.8148148148148148,708,398
967,1280,,SHORT,ನರಸಿಂಹನ ವಿಗ್ರಹವನ್ನು ಯಾವಾಗ ನಿರ್ಮಿಸಲಾಯಿತು?,ನರಸಿಂಹನ ವಿಗ್ರಹವನ್ನು ಕ್ರಿ. ಶ. ೧೫೬೫ರಲ್ಲಿ ನಿರ್ಮಿಸಲಾಯಿತು.,ಕ್ರಿ. ಶ. ೧೫೨೮,ಕ್ರಿ. ಶ. ೧೫೨೮,0,0,0.4444444444444444,0.25925925925925924,708,390
968,1281,,SHORT,"ಹಂಪಿಯಲ್ಲಿ ನರಸಿಂಹನ ಮೂರ್ತಿಯನ್ನು ಯಾರ ಕಾಲದಲ್ಲಿ ನಿರ್ಮಿಸಲಾಯಿತು?
",ಹಂಪಿಯಲ್ಲಿ ನರಸಿಂಹನ ಮೂರ್ತಿಯನ್ನು 1528 ರಲ್ಲಿ ನಿರ್ಮಿಸಲಾಯಿತು.,ಕೄಷ್ಣದೇವರಾಯನ ಆಳ್ವಿಕೆಯಲ್ಲಿ,ಕೄಷ್ಣದೇವರಾಯನ ಆಳ್ವಿಕೆಯಲ್ಲಿ,0,0,0.0,0.3287671232876712,708,395
969,1283,,SHORT,ನರಸಿಂಹನ ವಿಗ್ರಹದಲ್ಲಿದ್ದ ಲಕ್ಷ್ಮಿ ಮೂರ್ತಿಯನ್ನು ಈಗ ಯಾವ ವಸ್ತು ಸಂಗ್ರಹಾಲಯದಲ್ಲಿ ಇಡಲಾಗುದೆ?,ಕಮಲಾಪುರ ಸಂಗ್ರಹಾಲಯ.,ಕಮಲಾಪುರ ಸಂಗ್ರಹಾಲ,ಕಮಲಾಪುರ ಸಂಗ್ರಹಾಲ,0,1,0.5,0.967741935483871,708,407
970,1284,,SHORT,ಯಾವುದನ್ನು ಒಳಗೊಂಡ ಮಹಾಕಾವ್ಯಗಳು ಸ್ಮೃತಿಗಳಲ್ಲಿ ಅತ್ಯಂತ ಪ್ರಸಿದ್ಧವಾಗಿವೆ?,ಮಹಾಭಾರತ ಮತ್ತು ರಾಮಾಯಣ.,ಮಹಾಭಾರತ ಮತ್ತು ರಾಮಾಯಣ,ಮಹಾಭಾರತ ಮತ್ತು ರಾಮಾಯಣ,1,1,1.0,1.0,617,366
971,1285,,SHORT,ಭಗವದ್ಗೀತೆ ವಿಷಯವು ಯಾವುದನ್ನು ಹೋಲುತ್ತದೆ?,"ಭಗವದ್ಗೀತೆಯು ಉಪನಿಷತ್ತಿನಂತೆಯೇ ಇರುವುದರಿಂದ, ಇದನ್ನು ಹೆಚ್ಚಾಗಿ ಶ್ರುತಿ ವರ್ಗದಲ್ಲಿ ಇರಿಸಲಾಗಿದೆ.",ಉಪನಿಷತ್ತಿನಂತೆ,ಉಪನಿಷತ್ತಿನಂತೆ,0,1,0.0,0.29545454545454547,617,356
972,1286,,SHORT,ವಿಷ್ಣುವಿನ ಅವತಾರ ಯಾವುದು?,ಕೃಷ್ಣ.,ಕೃಷ್ಣ,ಕೃಷ್ಣ,1,1,1.0,1.0,617,351
973,1287,,SHORT,ಯಾವುದನ್ನು ಇತರ ಹಿಂದೂ ಗ್ರಂಥಗಳನ್ನು ಒಟ್ಟಾಗಿ ಸ್ಮೃತಿಗಳು (ಸ್ಮಾರಕಗಳು) ಎಂದು ಕರೆಯಲಾಗುತ್ತದೆ?,ಶ್ರುತಿಗಳು (Shrutis).,ಶ್ರುತಿಗಳನ್ನು ಬಿಟ್ಟು,ಶ್ರುತಿಗಳನ್ನು ಬಿಟ್ಟು,0,0,0.0,0.5294117647058824,617,370
974,1293,,SHORT,ಸನಾತನ ಧರ್ಮದ ಅನುಯಾಯಿಗಳು ಯಾವುದರ ಆಧಾರದ ಮೇಲೆ ಅಸ್ತಿತ್ವಕ್ಕಾಗಿ ಹುಡುಕುತ್ತಿದ್ದರು? ,ಅವರು 'ಧರ್ಮ'ದ ಆಧಾರದ ಮೇಲೆ ಅಸ್ತಿತ್ವಕ್ಕಾಗಿ ಹುಡುಕುತ್ತಿದ್ದರು.,ಧರ್ಮದ,ಧರ್ಮದ,0,1,0.2857142857142857,0.1923076923076923,620,334
